"CleanText","Rating"
"i have mixed feelings i have mixed feelings i love the ring metrics i feel like they re pretty accurate it s not noticeable to me the charging case is super convenient overall it s good but two days in and i ve already scratched it now it s been closer to a week and i have multiple scratches additionally i ordered the ring sizing kit and i wore several rings over the course of a couple days i picked a size but i feel like it slides on and off way easier than the sizer so i would size down if you re in between","3"
"wonderful customer service wonderful customer service","5"
"buy it ringconn gives great insight for overall health i had the apple watch but didn t like how you have to select or start your workout plus didn t like being tied to my phone ringconn brings simplicity but gives facts with no effort","5"
"i would like to have the possibility to i would like to have the possibility to add manually information about weight blood pressure info like headache and to see on diagrams then the ring should make ecg and to cakculate the balance of fat musclesand water on the body","3"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"has everything you need being new to the wellness tracking game i don t have anything to compare it to however i have been really pleased with the this product and highly recommend it","5"
"customer service was fast to respond to customer service was fast to respond to my questions and helped me with my questions to resolve my issues fast and easy my experiences with ringconn have been great and would highly recommend purchasing their products","5"
"the fact that i am satisfied with the the fact that i am satisfied with the product i purchased","4"
"easy to use and a lot of great tracking easy to use and a lot of great tracking information","5"
"great ring for tracking health great ring for tracking and an easy to use app there are some slight scratches on the underside of the ring after one month but that s to be expected and nothing to discourage me from repurchasing i ve recommended this to friends and it would also make a great gift","5"
"competative price no monthly fees competative price no monthly fees my significant other bought the oura ring that has monthly fees i like my ringconn ring even better than his my ring does everything that his does i like the matt black the readout on my cell phone is clear and easy to understand","5"
"i am very pleased with my ring i am very pleased with my ring it is giving me valuable information just remember to have it sized to your pointer finger love it","5"
"great customer service date of experience june","5"
"can t go wrong so much easier to wear than a fitbit watch etc great info excellent sleep tracking step counting is accurate really useful graphs all around great ring i love the no subscription fee can t wait for nd generation to be released keep doing what you re doing","5"
"the ring is great and tells me a lot the ring is great and tells me a lot and much easier than a watch","5"
"great tracking great tracking of both size guide and ring proper all the way from hong kong to my front door","5"
"i absolutely love the ring i absolutely love the ring unfortunately it went on sale for usd just after i recently ordered of them which is very unfortunate from a cost perspective","4"
"nice precise discrete nice precise discrete however there is room for improvement in the app it scratches easily","4"
"perfect first the ring sizing is not a cheap thing it s durable allowing you to try it on several different fingers the feedback on the app is great holds charge for a good amount of time i ve ordered one for another family member","5"
"love everything about this ring love everything about this ring easy to set up comfortable to wear wish it had glucose readings","5"
"great but steps are off i like this ring only paying a flat price is a huge pro i use it for fitness and sleep tracking in addition to my apple watch the only cons is that it is off with my excercise minutes and steps by a lot if i walk k steps it will think i only walked k it doesn t always do this maybe once every weeks but i think it needs better bluetooth or syncing drivers to avoid this issue in the future","4"
"worked for months i had the oura before then when it died i got a ringconn it was comparable but months in it has died giving a ppg sensor error i contacted support days ago and so far have not received a response","3"
"no comments date of experience june","4"
"amazing comfortable to wear great application no issues with delivery accurate readings overall amazing","5"
"weeks to receive the sizing kit took week to get and then the ring was delivered a week after ring size was completed","4"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"customer service worked with me customer service was helpful","5"
"fast and good delivery fast and good delivery nice and a good customer support","5"
"all good with the purchase shipping time respected and buying process is good","5"
"i love it how it great works date of experience june","5"
"minor issues overall satisfied overall i think the ring is great getting the sizing kit was crucial and my ring got to me quickly the app is really easy to navigate and i am impressed by the accuracy of a lot of the readings my biggest criticism is that my ring was counting steps as i m driving a one hour car ride got me approximately steps so i cannot wear the ring when commuting otherwise it s great and i would recommend","4"
"i never received the ring i never received the ring literally has been sitting in shipping waiting to be picked up by usps for about three weeks and nearly a month since i ordered it when i try to contact the company i can t get hold of anyone i would like my money back","1"
"it works exactly how advertised date of experience june","5"
"what a good surprise very good device easy to manage and comfortable to wear with the option to receive first the ring measure kit you couldn t miss your right size i toke almost one week before decide which size is the right one for me i would wear the sample during my day s activity to be sure it doesn t get me uncomfortable and stressed i m not sure about the reliable of the steps count but i think they will improve the software time by time the external surface is well finished end seems enough scratch resistant for daily normal use you can wear without mind in your bath activities as it s water resistant and neutral soap safe what to say to close this review the device is well done well finished and well designed well well well thanks ringconn cheers francesco","4"
"sizing process was perfect sizing process was perfect ring arrived promptly and was easy to set up","5"
"great non subscription smart ring ring works great and tracks all metrics that i was looking for looks great and is solid battery lasts longer that anticipated sizer arrived promptly and was free ring followed not far behind after selection happy customer","5"
"accurate with long battery life provides day to day consistency pretty accurate the long battery life enables me to track sleep status without taking it off to recharge this provides a more consistent day to day tracking of vital signs and activity it would be terrific if you could somehow provide blood pressure readings as well all in all very pleased with my purchase","5"
"excellent choice excellent customer service fast shipping quick charging very easy setup and accurate readings and a very attractive and comfortable ring","5"
"need more exercise modes i m enjoying my ring for the most part i am a little upset about the lack of exercises you have to choose from and also i don t understand why the ring can not track distance traveled when you are not in a workout mode very upsetting","4"
"good ring for large fingers was the only ring out there that was big enough for my finger performs as expected long battery life logs data i was looking for happy with purchase","5"
"excellent buy excellent buy battery works good","5"
"good value for money good value for money does what it is supposed to like the charging box easy to bring","5"
"wonderful product wonderful product transforms self care with real data easy to use comfortable as a healthcare provider and fitness fan i highly recommend this product to patients and friends","5"
"good experience communication tracking and delivery was all in all good though final forwarder did leave it in the yard and not directly hand it to over in person but that is not really ringconn s fault","4"
"the sizing kit and the product both the sizing kit and the product both shipped very quickly i am very happy with the product and glad i utilized the sizing kit","5"
"if you have a smart watch this is not needed this product is really only helpful for tracking your sleep the steps are always incorrect i rely on my apple watch","3"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"product was lost then came late product was lost then came late was offered refund still have not seen the refund hard to get ahold of customer service","3"
"great customer service the customer service team was very responsive and helpful","5"
"great great experience delivery in time easy to use easy to understand instructions i wear my ring just for days but i can say that it s confortable rich in data collection everything good","5"
"poor customer service poor customer service shipped to the old address even after requesting in writing to send the ring to the new address consequently still waiting for the ring two weeks after it arrived in australia and not sure when i will get it it is extremely frustrating to deal with this company","2"
"excellent and very responsive customer excellent and very responsive customer support the ringconn app includes helpful info and tips but a user manual would be helpful my questions to customer support were quickly and fully answered with a friendly response","5"
"prompt shipping date of experience june","5"
"very great well done very great well done","5"
"the ring is far more accurate than a the ring is far more accurate than a watch in monitoring my sleep","5"
"perfect support date of experience june","4"
"i have not received even the sizing i have not received even the sizing kit i ordered on may","1"
"ring relaced w no questions asked i reached out as my ring was having a problem holding a charge and ringconn responded immediately and replaced it for me no questions asked","5"
"love this ring i love this ring i can track my sleep and health without wearing a watch plus the app is free to use vs others company that will charge you bucks to get the same information from their ring product one thing i wish it could do would be phone notification vibration i know it s too much to ask now but they are able to add that feature in the future i would upgrade","5"
"great for sleep this is a great product and app fantastic for sleep and vital signs they are adding to the exercise possibilities and i am looking forward to seeing what they do","5"
"excellent company and product excellent service and so far excellent product only thing i would really like is more colors","5"
"response is fast response is fast but still has some unnecessary mistake made","4"
"great product fast shipping great product that has everything i wanted and more i constantly get compliments and asked about ringconn","5"
"i love the ringconn ring i love the ringconn ring the only thing i wish it would do is give notifications for high stress levels kind of a reminder to relax and breath other than that i really enjoy it","5"
"very disappointed with exercise very disappointed with exercise options i do aerobics and have tried the options offered only to have little or nothing recorded after a heart pounding hour","2"
"good purchase works well your customer service for very nice although there was a mistake with the order they made it right and took care of everything quickly and easily no complaints","5"
"very helpful and professional very helpful and professional my ring work great keep the updates coming please","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"canceled my order without any request canceled my order without any request from my side and hasnt refund the money or response on my q in their chatt","1"
"great app great app easy to decipher","5"
"great product date of experience june","5"
"get a reliable and rugged appliance get a reliable and rugged appliance with a diagnostic data filled user friendly app to match towards a healthy improves lifestyle","5"
"great device to track your sleep health so far so good bought the ring in general to better understand my own sleep since i do many conference and webinars on better sleep so i needed to see also how different health alternative supplements i talk about affected my own sleep the reason of my stars is maybe i don t understand the full mechanic detection method of the ring like hrv and so on but as i m almost past out watching the big bang on the tube my anxiety goes up to which makes no sense to me since the day it ranges about","4"
"precise monitoring i like the precise and live monitoring of vital signs the ring provides","5"
"support was quick to respond and helped support was quick to respond and helped resolve my issue quickly thanks","5"
"happy customer so glad i got this informative and keeps me motivated to move","5"
"more comfortable than i expected i love the ring s functionality feel i do wish there was a shiny silver finish though","5"
"quality product no monthly subscription quick shipment correct size metrics seem correct unless ring is loose on finger happy product and results to this point weeks of usage thus far batt life is right at days","5"
"i love the ring i love the ring it lets me know what my stress level is so i know when to make a change the app is well designed and very easy to read","5"
"customer service my first ring was lost in the mail the customer service at ringconn was amazing i was shipped another ring very soon after reaching out to them","5"
"problem not resolved problem not resolved","1"
"every thing was as promised every thing was as promised great packaging and very good instructions","5"
"really happy with my ring date of experience june","5"
"so good services date of experience may","5"
"great timely and precise great timely and precise advisable","5"
"i wish it had a tracker in case it got i wish it had a tracker in case it got lost","4"
"measurements are wrong the pulse measurement on the ring is very off so half of the stats are useless was really hoping to replace my watch with this ring but seems like it s just a sleep measurement tool now step count is less than watch too disappointing","2"
"good product the ring is light and well made the app works well and the measurements seem precise","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"the ring good app needs to be improved the ring itself is great and records the data properly but the app needs to be improved for example the manually activated sports activities do not include training in enclosed buildings this applies for example to fitness machine training and also to ergometers and cross trainers the ring s measurement and recording of pulse calorie consumption etc also only works inadequately and inaccurately in these cases","3"
"sizing sizing it was best guess the ring when we got it was toobig","2"
"ringconn a great experience the customer service is very kind and the ring measures stresslevel very good the ring is comfortable and the functionality is great","5"
"step counter is not accurate either is step counter is not accurate either is the stress meter","2"
"friendly support as well as good friendly support as well as good solutions for questions raised perfect","5"
"great product and responsive customer service shipping was long but the product and app is great looking forward to see how the product improves over time hopefully there s blood pressure reading","5"
"fast fast cooperative good communication","5"
"the detail and summaries of current the detail and summaries of current health and ways to improve are really helpful","5"
"the fitness ring is amazing the fitness ring is amazing tracking tools are great the only disadvantage was the wait time for the ring to arrive directly from china took two weeks from the date of the order","4"
"answers on questions in time date of experience april","4"
"delivery time too long date of experience may","4"
"had to make an exchange and customer had to make an exchange and customer service was able to assist me with everything very informative and understanding","5"
"great product for good price great product for good price and great service","5"
"great experience and easy to use date of experience may","5"
"sleek yet functional the style and fit are comfortable and helpful as a person who was sick of the smart watches this is a welcome tracker as i make some lifestyle changes but still want to track progress","5"
"the ring came in a timely manner and the ring came in a timely manner and works very well","5"
"everytlive ithing came as described and was an everything came as described and was an easy purchase","5"
"excellent product excellent product it s much better than watches i ve tried three watches and nothing as good as your ring","5"
"almost like oura ring but less looks and feels comfortable like the app report","5"
"great unit less useful due to lack of half sizes sizing kit being available before order shipment was great not having half sizes though means i have a ring not ideal for my preferred finger and have to wear it on another and that limits my activities undertaken with it be great if half sizes would be available in future","4"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"customer service date of experience june","5"
"does not hold hold a week charge does not hold hold a week charge very boxy fit too big for small fingers sleep function slips around no sizing options to change","2"
"fitbit ring i like the fact that it s waterproof and can leave it on in the shower the battery lasts days","4"
"love this ring date of experience june","5"
"my questions were answered in a timely my questions were answered in a timely manner and in clear language","5"
"ringconn works hard for its customers i have been using the ring since its inception and with messenger we have built a strong community of people who help each other and ringconn listens to what our concerns are they are constantly improving the app and now have had beta testers including me to help in adding more and more functionality to the ring it has really improved in the sleep area immensely that is why i bought it initially it gives you a multitude of information about the quality of your sleep and it now adding sleep apnea for those who need it where it needs the most improvement and it is working hard to do that is tracking your exercise accurately whether on a bike or just walking they keep adding more yet the accuracy really still lags in many of those programs i can speak to the walking i am tall and long legged and i can walk a mile in under minutes yet a minute walk that my iphone shows miles their beta app is showing only miles quite a difference the algorythym still needs a lot work maybe they need to build in your height stride or whatever to get it more accurate i will leave it to their programmers they are always willing to listen and improve go out and buy this ring you will not be disappointed","4"
"ordering process was simple sizing sample a plus ordering process was simple and i appreciated that they sent me a free sizing set of rings to wear and confirm size and confort","5"
"tried to exchange my wife s ring for a tried to exchange my wife s ring for a larger size days after receiving it submitted a request and nobody contacted me from ringconn received a survey and gave a poor rating because i never heard from anyone i am leaving the same feedback here ringconn customer service is non existent i already own a ringconn and had i known how difficult it would be to get a ring for my wife i would not have purchased either ring","1"
"i honestly love it i honestly love it i mainly wanted to track my steps and sleep and i ve been very happy with the stats turns out i m not sleeping as well as i thought i was i m glad there was the option for the free sizing kit because i tested out a few different sizes on different fingers before i made a final decision the ring is slim and i like the squared shape it feels very natural the biggest thing i am blow away by is the battery life i charge it once a week and forget about it otherwise my smartwatch didn t even last a full day let alone day and night","5"
"i really like my ring i really like my ring the best thing i can say is it s like it s not even there but i check the data and try to do better each day","5"
"when the italian version you ve been saying for months that the italian version is being planned but when will it be introduced","3"
"the product testing response and the product testing response and connection are very good i hope that there will be blood pressure and blood sugar testing functions in the future thank you for your hard work","5"
"neat discrete health ring product is effective and discrete compared to a wrist worn health tracker ordering was simple the ring sizing kit was helpful before finalising the order the option of measuring blood oxygen in real time is a facility that other health bands only do at night very pleased with my purchase and no subscription","5"
"great product great precision confortable and stilish the app is clear but full of information great purchase","5"
"very good service in terms of give very good service in terms of give information and solve problems","5"
"nice product nice product wish it could do a few more things not ready to give my smart watch up wish you had a bigger size i have big fingers","4"
"i purchased this because they said that i purchased this because they said that it would track rem sleep i have sleep apnea and it is important to know how i am doing it does not track rem sleep nor does it do a good job recognizing oxygen levels","1"
"happy customer i am still learning about all the features but thus far i love the reliability of the technology and the information contained in the app i am also a huge fan of no additional monthly charges","4"
"the abundance of information the abundance of information","5"
"very accurate information the accuracy of the sleep information is great i wake up from a dream and the watch shows i was in rem sleep just before awakening step counter is good and stress measure is also very accurate","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"the o sensor seems to be very spotty the o sensor seems to be very spotty through the day it seems to only work while i keep my hand relatively still step counter does seem a bit high other than that it works great charging is fast battery live as expected heart rate seems accurate enough","4"
"wise design to monitoring your vitals excellent device to improve your health and keep your body stressed out","5"
"this a really great product this a really great product works as advertised","5"
"the shipping process was fast the shipping process was fast specially after confirming the size it took about two weeks in total from ordering the size kit till getting the ring","4"
"date of experience june","5"
"i think it s an excellent product i think it s an excellent product although i would also like there to be more updates since there are options in beta phase but the metrics it offers are of great help to get an idea of each person s health status","5"
"definitely worth purchasing the ring arrived as promised setup was easy the nice thing is the ring keeps evolving and improving there is a facebook group that is very good about answering questions and keeping you informed can t wait to see where this ring goes in the future","5"
"quick and easy good information on website easy process with sizing kit fast delivery","5"
"great shipment was fast i waited a week for the sizing kit and around days for the ring after that the ring is a great quality the box and it s contents are very pretty too the ring does what it says it s a great helper to keep track of your activity sleep stress level etc the only thing is missing is more exercise options like pilates swimming etc great experience overall","5"
"simple and great it was so easy to install your product everything is so beautiful great look","5"
"the ring seems pretty durable so far the ring seems pretty durable so far and provides the information of interest to me also it doesn t require a subscription like other brands which is cool","4"
"working well and the charging system is working well and the charging system is in advance","5"
"top very satisfied with the product","5"
"amazing customer experience amazing customer experience","5"
"i had to return the first ring i had to return the first ring because i selected wrong size and wrong color customer service was very helpful and made the process effortless","5"
"great ring with a great app works well gets a little warm from time works well gets a little warm from time to time also ring could be a little less bulky","4"
"long battery life and great accuracy with all data love it battery life sleep monitoring steps and actually stress level","5"
"second phon i bought the ring for my husband but he has a flip phone does it work with that kind of phone","1"
"love the sleep tracking love the sleep tracking helps identify what disturbs sleep ie eating close to bed time","5"
"best i ve tried to date i am very pleased with the sleep data that is presented i got one for my wife who has some sleep issues i like the charging case the length of time between charges and the rapid charging i would like to see it work with samsung health which is my primary activity tracker very nice that there is no monthly charge","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"great service date of experience may","5"
"fast shipping fast shipping easy to order","5"
"would like to see walking apps date of experience june","4"
"love this ring love this ring i like how it tracks y sleep steps heart rate and so much more","5"
"love my ringconn my ringconn is a fantastic piece of gear to monitor my sleep stress and vitals it s become an integral part of my routine to monitor my activity and ensure i am making conscious choices to better my health and wellness based on the data","5"
"love the design love the design looks great in my finger and very comfortable to wear been using it for one week but so far i don t have any complaints i like everything about it","5"
"i m really enjoying my ringconn i m really enjoying my ringconn it motivates me on my rest days to stay active in terms of steps and the information about my sleep behavior has been fascinating and very helpful","5"
"love the ring love the ring it works well easy to hook up and connect right to the app","5"
"ringconn over oura all day i have many friends that have oura i don t see any difference in quality i actually think the design is better on ringconn more comfortable longer battery life and no monthly dues also the app is great and keeps getting better can t beat the quality and price","5"
"fast service no subscription high quality fast service","5"
"a view of your health balance the accuracy of the metrics ease of use with the app battery autonomy constant and regular improvement sleeping metrics could be improved though","5"
"weeks and i m impressed i have had my ring for weeks now and am very impressed with the battery life syncing capabilities and support i have received i intend to review it again in weeks","5"
"i m pleased eith info i m pleased with all the information it gives to me","5"
"outstanding performance outstanding performance this ring exceeded every expectation and then some information data and analysis is useful and relevant for any lifestyle or fitness level if you want to level up this is a great tool","5"
"accurate readings a","5"
"very comfortable and easy to use very comfortable and easy to use good data great charging case","4"
"very reliable giving peace and comfort","5"
"data accuracy data accuracy duration of the battery slight and thin","5"
"very reliable it s been a few weeks and it has been really reliable so far excited to use this over the long term to track any creep towards an unhealthy lifestyle and to get my health in order before it s too late","5"
"customer service was helpful customer service was organized responsive and very helpful got things going again in just a few days with a replacement ring no charges to me ring works fantastic","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"the sizing guide is helpful the sizing guide is helpful i was able to try different fingers and sizes to figure out what worked best for me i wish they had half sizes my ring has a habit of spinning on my finger but the next smaller size would be too small","4"
"no comments no comments","4"
"love everything about it except very love everything about it except very limited on entering workouts you might do without the ring on","4"
"smooth sailing with the crew smooth sailing with the crew easy order and delivery also all my questions were answered","4"
"love the ring with minor suggestions love the ring works well and almost accurate only downside is the ring easily get scratch up one huge benefit yall should consider is letting us trade up when a new ring becomes available you would get more clients and i definitely would upgrade","5"
"so far the ring works as expected so far the ring works as expected i really do appreciate the long battery life","4"
"had to switch back to oura due to the had to switch back to oura due to the confusing mess that is the ios app if the app does not tell me short and sweet how well i m doing the product has failed like the charging case though","3"
"ring has problems detecting i am awake ring has problems detecting i am awake and moving it happens everyday i like your ring s power management","3"
"great product date of experience june","5"
"bigger size please the ringcoon ring offers good quality and efficient battery management the accompanying app is straightforward which is beneficial as it covers all necessary functions without any unnecessary complexity however the widgets are redundant since they merely mirror the app s windows it s easier to open the app sync and check progress directly one drawback is the need to send data to the cloud for any results the phone or app should process basic data locally with cloud connectivity reserved for more detailed insights additionally push notifications for ring software updates would be helpful while frequent app usage might be encouraged for data collection a notification for updates would benefit standard or it users who sync less frequently moreover a larger size option would be awesome as even the size feels a bit small","4"
"not useful the ring took weeks to receive which is unacceptable the app is not giving me any useful analysis for my health and i don t see you making useful software or ui updates i expected a monthly release at the minimum i expected more from this ring i ve been fully rested sick completely stressed and run marathons but the app doesn t tell me anything about my condition it even says i m inactive when i have recorded workouts on my apple watch what a stupid and easy thing you could fix but choose not to build","2"
"still on the fence still on the fence look feel design of the ring and battery length is fabulous would highly recommend on these aspects alone however when it comes to obtaining the metrics and understanding how the insights are derived this ring leaves a lot to be desired i have had this for a couple of months now and was eager to have the oxygen and stress readings to keep track of some health issues sadly of the time the ring does not capture readings for many of the metrics and i still have no understanding of how any of the insights related to stress are gathered readings that are captured appear to be off as well for example stress readings and exercise mode just don t seem to be tracking correctly","2"
"ring does what it advertises and ring does what it advertises and without a subscription to boot","5"
"good product but sometimes questionable good product but sometimes questionable results","4"
"i am loving the ring i am loving the ring as a heart patient i like to have amy heart rate and other vitals amiable at all times i like wearing non smart watches and with the ringconn can do so without worry would love to ecg support","5"
"quality smart ring the product is very good at what it does it consistently reports accurate health tracking data and i am happy with it","5"
"item is doing what it is suppose to do item is doing what it is suppose to do only thing i would like is a thinner ring took awhile to fet uae to the thickness","4"
"love the design and lightweight feel of love the design and lightweight feel of the ring easy to track my data and understand the results","5"
"great service and product mine never arrived but just one text and it was quickly replaced easy to set up and use long battery life all week and amazingly accurate stress oh another meeting with chris and sleep i don t have time to sleep more so how can i sleep better","5"
"customer service has been excellent customer service has been excellent they respond quickly and are very helpful i love my ring and have learned a lot about my sleeping patterns","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"integration with apple health is not integration with apple health is not consistent with apple a stand on the ring is not counted as a stand in the apple rings closing as an example ring scratches very easily titanium layer is thin ring looks plastic in the sides lights can be seen when wearing the ring","3"
"constant improvements in the app and constant improvements in the app and great customer support","5"
"more comfortable more comfortable no charges after the sale","5"
"sleek design sleek design affordable comfortable to wear for extended periods the app is also very informative with many different data views it s everything i wanted in a smart ring","5"
"i love the available of the stats via i love the available of the stats via the app in real time wearing the ring makes capturing my status easy","4"
"nice smart ring with good trackings nice smart ring with good trackings nice and easy app comfortable to wear clean look very good app with all the informations you need woud be nice to be able to track diffrent gym saisons like weights or acrobatic not just walk and bicycle after a short time you can see little scratches on the surface of the ring","4"
"overall good experience quick delivery of sizing kit the ring was shipped in time and is working really well the customer service is quite quick the first time conacting felt like a generic answer the second time was a great service","4"
"like it but did email regarding the ring twice after it arrived but no response to either ring effective at measuring step compared to my garmin watch but doesn t track activity other than running currently surface does get marked and ring a little chunky so inevitable it will get scuffed given that if i took it off when doing activity when it might get scuffed it wouldn t record the activity","3"
"ringconn fantastic hi birthday present off my lovely g f the smart ring in my opinion is fantastic does what it says on the box i have a garmin fenix pro love this watch aswell but i find it a bit heavy and bulky to wear for bed then ringconn came along brilliant sorted constantly wear the ring watch off for bed and i get best of both worlds","5"
"perfect and practical ring very beautiful ring very beautiful aesthetically and precise in the measurements i always wear it to keep my heart pulse and sleep under control simply perfect","5"
"best explerience for a non sport user date of experience may","5"
"great ring practical ring with a very well made app thanks","5"
"very poor data quality very poor data quality product is useless for recording correct data during sports activities would like to return it","1"
"i am happy that i purchased the ring i am happy that i purchased the ring i love that there is no monthly service charge the battery lasts a long time the only area i would like to see improvement is more understanding how to navigate through the app for example i exercise and it shows no exercise i don t know how to add it","4"
"excellent feedback tool robustness is something to be hoped useful information and potential benefits of the suggested behaviour changes based on personal data not sure about battery or long term the request for feedback was only months after use it s also unclear but most probably the data is shared with other entities ghere s no real choice everyone does it regardless of their operational place would i buy again ask me two years from jow","5"
