"Title","Content","Rating","Date","Author","CleanText","text_length","word_count","exclamation_count","question_count","capital_ratio","polarity","subjectivity"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"During sporting activities","During sporting activities, the pulse is not measured correctly. My heart rate belt shows a maximum heart rate of 165, the ring only shows a maximum of 110. That's a big difference. This means that the daily evaluation is incorrect.","3","2024-07-30T18:45:32.000Z","","during sporting activities the pulse is not measured correctly my heart rate belt shows a maximum heart rate of the ring only shows a maximum of thats a big difference this means that the daily evaluation is incorrect","217","38","0","0","0.017241379310344827","0.0","0.3666666666666667"
"I'm very satisfied with the Ring","I'm very satisfied with the Ring. I enjoy the sleep, steps, stress, calories evaluation that it gives me daily. I'm glad that they added the steps exercise since it wasn't their before. I would like weights added to it as well. I know that they are working on it. I had the Fitbit and was not satisfied with it.","5","2024-07-25T18:31:47.000Z","","im very satisfied with the ring i enjoy the sleep steps stress calories evaluation that it gives me daily im glad that they added the steps exercise since it wasnt their before i would like weights added to it as well i know that they are working on it i had the fitbit and was not satisfied with it","299","59","0","0","0.02572347266881029","0.26","0.7"
"Love the ring","Love the ring","5","2024-07-24T16:20:38.000Z","","love the ring","13","3","0","0","0.07692307692307693","0.5","0.6"
"a great experience","my transaction was fast and secure and received my ring quickly, and have loved every minute of owning it","5","2024-07-23T23:38:18.000Z","","my transaction was fast and secure and received my ring quickly and have loved every minute of owning it","104","19","0","0","0.0","0.4083333333333333","0.625"
"Great Ring.","Great Ring.
I see all the relevant things what I need.","5","2024-07-23T11:18:33.000Z","","great ring i see all the relevant things what i need","52","11","0","0","0.07407407407407407","0.6000000000000001","0.825"
"Bad data, even worse customer service.","I purchased a RingConn in the spring and was deeply disappointed in my experience. I was promised accurate data, and it could not be more off. I was up with a sick child all night and my sleep score was ""excellent"" even though I barely slept. I tried to return it the first week I got it, but RingConn never responded to my email and deleted my Instagram comments. I also ordered a ring protector from them the day it arrived and realized after 3 weeks it never even shipped.

I tried appealing it with my CC company, but was recently rejected for the ring, however received a refund (from the CC company) for the ring protector.

RingConn is serious about their return policy which shows me they know they have an inferior product that they do not stand behind. I highly recommend NOT purchasing this product and going with one of the better competitors!

I recently purchased an OuraRing instead and am loving the accurate data provided!","1","2024-07-22T18:23:15.000Z","","i purchased a ringconn in the spring and was deeply disappointed in my experience i was promised accurate data and it could not be more off i was up with a sick child all night and my sleep score was excellent even though i barely slept i tried to return it the first week i got it but ringconn never responded to my email and deleted my instagram comments i also ordered a ring protector from them the day it arrived and realized after weeks it never even shipped i tried appealing it with my cc company but was recently rejected for the ring however received a refund from the cc company for the ring protector ringconn is serious about their return policy which shows me they know they have an inferior product that they do not stand behind i highly recommend not purchasing this product and going with one of the better competitors i recently purchased an ouraring instead and am loving the accurate data provided","917","167","2","0","0.027689030883919063","0.14921130952380954","0.5727380952380953"
"Great product and easy to use app","The ordering and shipping process was easy and quick considering the sizer had to be shipped first to determine the correct size. I highly recommend wearing the sizing rings for a couple of days to determine the correct size and finger the RingConn will be worn on. I think the ring works great and the app is easy to use. The only thing I would change is a visual way to determine if the ring is in the correct position.","4","2024-07-22T17:13:46.000Z","","the ordering and shipping process was easy and quick considering the sizer had to be shipped first to determine the correct size i highly recommend wearing the sizing rings for a couple of days to determine the correct size and finger the ringconn will be worn on i think the ring works great and the app is easy to use the only thing i would change is a visual way to determine if the ring is in the correct position","417","80","0","0","0.0166270783847981","0.30125","0.5987500000000001"
"So far I'm impressed with this ring.","So far I'm impressed with this ring.
all the functions are great, ring size I ordered a 7 should ordered an 8 so have ordered another in an 8 & may give the 7 to my daughter when the other arrives.
Update: Received the size 8 not much difference to the size 7, so still can't wear it on the finger I want to. The measuring for the right size is very problematic you think it would be simple, apparently not... Now I have to pay $15 to get a ring sizing kit to go through the whole process again to return the 2nd one without a guarantee I'm going to get the right size.","4","2024-08-05T04:40:25.000Z","","so far im impressed with this ring all the functions are great ring size i ordered a should ordered an so have ordered another in an may give the to my daughter when the other arrives update received the size not much difference to the size so still cant wear it on the finger i want to the measuring for the right size is very problematic you think it would be simple apparently not now i have to pay to get a ring sizing kit to go through the whole process again to return the nd one without a guarantee im going to get the right size","536","107","0","0","0.01757469244288225","0.21845238095238098","0.48363095238095233"
"It was nice that they gave us a free…","It was nice that they gave us a free sizing kit","5","2024-07-21T20:05:50.000Z","","it was nice that they gave us a free sizing kit","47","11","0","0","0.02127659574468085","0.5","0.9"
"Delivery on time and product perfect…","Delivery on time and product perfect till now.","5","2024-07-21T16:18:04.000Z","","delivery on time and product perfect till now","45","8","0","0","0.021739130434782608","1.0","1.0"
"Price-performance is top","Price is really ok, the app is very good, I love it","5","2024-07-21T16:12:12.000Z","","price is really ok the app is very good i love it","49","12","0","0","0.0392156862745098","0.6366666666666666","0.6266666666666668"
"Response was very fast and on point","Response was very fast and on point. I would recommend without reservation!","5","2024-07-21T16:06:26.000Z","","response was very fast and on point i would recommend without reservation","73","12","1","0","0.02666666666666667","0.325","0.78"
"Tracking sleep is pretty accurate","Tracking sleep is pretty accurate. But others like steps n heart rate during exercise not so. Another bad thing is the ring have to be very close to your handphone to sync. Other than that it’s great overall","4","2024-07-21T02:04:51.000Z","","tracking sleep is pretty accurate but others like steps n heart rate during exercise not so another bad thing is the ring have to be very close to your handphone to sync other than that its great overall","203","38","0","0","0.01932367149758454","0.11785714285714291","0.5321428571428571"
"One month in…","So far, the ring has done everything that I hoped for, and I am very happy with it. The app is easy to use and the ring looks good too.","5","2024-07-20T16:24:35.000Z","","so far the ring has done everything that i hoped for and i am very happy with it the app is easy to use and the ring looks good too","131","30","0","0","0.02962962962962963","0.5583333333333333","0.8583333333333334"
"Able to watch my oxygen levels during…","Able to watch my oxygen levels during sleep also body temperature.","4","2024-07-20T15:55:12.000Z","","able to watch my oxygen levels during sleep also body temperature","65","11","0","0","0.015151515151515152","0.5","0.625"
"The most is okay","The most is okay. But we need more arts of activity modes (biking indoor, e-biking outdoor ...)","4","2024-07-18T16:17:03.000Z","","the most is okay but we need more arts of activity modes biking indoor ebiking outdoor","86","16","0","0","0.021052631578947368","0.5","0.5"
"Great Product - Great customer service….I ordered the…","Great customer service….I ordered the wrong size ring, and once I realized that, I emailed customer service to ask if my order could be changed. I received word back shortly afterward from a customer service rep who let me know that she would take care of making no the change for me.
I love the ring. It is stylish and very comfortable to wear. I like having all of the different data reports daily. The ring charges quickly and keeps the charge for days. I am happy that I made this purchase!","5","2024-07-18T15:29:24.000Z","","great customer servicei ordered the wrong size ring and once i realized that i emailed customer service to ask if my order could be changed i received word back shortly afterward from a customer service rep who let me know that she would take care of making no the change for me i love the ring it is stylish and very comfortable to wear i like having all of the different data reports daily the ring charges quickly and keeps the charge for days i am happy that i made this purchase","483","92","1","0","0.022267206477732792","0.2866666666666667","0.6045454545454545"
"Excellent","Excellent ring. It works really well.","5","2024-07-18T14:07:03.000Z","","excellent ring it works really well","35","6","0","0","0.05405405405405406","0.6","0.6"
"Very happy with my ring!!","From the start of my journey after choosing RingConn it has been nothing but great. From the very beginning the customer service has been great. I’ve had my ring a week and love it. It has given me what I was looking for and am very happy with my purchase!","5","2024-07-18T02:22:45.000Z","","from the start of my journey after choosing ringconn it has been nothing but great from the very beginning the customer service has been great ive had my ring a week and love it it has given me what i was looking for and am very happy with my purchase","251","50","1","0","0.02734375","0.6599999999999999","0.6799999999999999"
"Been wearing ring for about two weeks","Been wearing ring for about two weeks. It has been an eye opener on health status. Enjoy the accuracy of steps taken seems to be more precise than my Apple Watch that I use religiously.","5","2024-07-17T19:41:45.000Z","","been wearing ring for about two weeks it has been an eye opener on health status enjoy the accuracy of steps taken seems to be more precise than my apple watch that i use religiously","182","35","0","0","0.032432432432432434","0.325","0.5125"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"Quick to respond","Quick to respond, helpful. Felt a little scammy at first, but I think it's just because the assistance is outsourced from other countries where English isn't the first language. Helpful and relatively quick return when I ended up getting a size 6 ring instead of a sizing kit. Kind of annoying to have to pay the return fee of $15 and you go through paypal...kind of weird but it turned out okay.","5","2024-07-17T19:01:34.000Z","","quick to respond helpful felt a little scammy at first but i think its just because the assistance is outsourced from other countries where english isnt the first language helpful and relatively quick return when i ended up getting a size ring instead of a sizing kit kind of annoying to have to pay the return fee of and you go through paypalkind of weird but it turned out okay","379","70","0","0","0.017676767676767676","0.05946969696969696","0.5310606060606061"
"I was recommended Ring(type) health from my Chiropractor","I was recommended a Ring(type) health device from my chiropracticor. She has the Oura Ring and has consistently showed me her data and differences when we compare. I prefer the RingConn because of the value, fit, and also I appreciate the data. I think the data, user face, and the notifications can be improved. It is a tad bit cumbersome to navigate and the data while interesting isn't as informative with suggestions, ideas to progress/improve and variable options/suggestions of ""how"" to improve and why. While I fully understand this is not necessarily a health product that supplements professional advice etc. I think the RingConn does have room for improvement in this area. Particularly for those of various levels of fitness, age, and interest in health (whether light go-with-the flow or aggressively trying to improve their health). Overall, the look, fit, and battery-life etc is wonderful.

Context of the reviewer (me), I am 34 years old. Moderately active (played sports most my life, generally relatively weekly active with hikes, walks, sports, etc about 2/wk or more.

Looking forward to more future improvements, thanks for an awesome product!","4","2024-07-17T16:24:20.000Z","","i was recommended a ringtype health device from my chiropracticor she has the oura ring and has consistently showed me her data and differences when we compare i prefer the ringconn because of the value fit and also i appreciate the data i think the data user face and the notifications can be improved it is a tad bit cumbersome to navigate and the data while interesting isnt as informative with suggestions ideas to progressimprove and variable optionssuggestions of how to improve and why while i fully understand this is not necessarily a health product that supplements professional advice etc i think the ringconn does have room for improvement in this area particularly for those of various levels of fitness age and interest in health whether light gowiththe flow or aggressively trying to improve their health overall the look fit and batterylife etc is wonderful context of the reviewer me i am years old moderately active played sports most my life generally relatively weekly active with hikes walks sports etc about wk or more looking forward to more future improvements thanks for an awesome product","1114","185","1","0","0.018900343642611683","0.27380952380952384","0.4480158730158729"
"Customer service was very quick to…","Customer service was very quick to answer my questions and concerns. This made me feel very good about my purchase.","5","2024-07-17T14:18:39.000Z","","customer service was very quick to answer my questions and concerns this made me feel very good about my purchase","113","20","0","0","0.017391304347826087","0.6716666666666666","0.7150000000000001"
"So many features to this ring","So many features to this ring -- still learning though. Thrilled I'm able to get apneas from my ring to my iphone -- will be comparing my data in two weeks.","5","2024-07-17T13:44:57.000Z","","so many features to this ring still learning though thrilled im able to get apneas from my ring to my iphone will be comparing my data in two weeks","147","29","0","0","0.019230769230769232","0.5333333333333333","0.6083333333333333"
"Completely satisfied","Completely satisfied!
Good and fast support, fast delivery to germany, high-quality product including packaging.
Very satisfied after a month of use.","5","2024-07-17T08:01:51.000Z","","completely satisfied good and fast support fast delivery to germany highquality product including packaging very satisfied after a month of use","143","21","1","0","0.020134228187919462","0.475","0.76"
"Returned and no refund","I returned the ring because it didn’t track what I wanted it to track. Hardly any exercises. I returned the ring and it was delivered back to Ringconn July 3rd. It’s July 16th and I still don’t have my refund.","1","2024-07-16T21:11:08.000Z","","i returned the ring because it didnt track what i wanted it to track hardly any exercises i returned the ring and it was delivered back to ringconn july rd its july th and i still dont have my refund","199","40","0","0","0.0430622009569378","-0.09722222222222222","0.18055555555555555"
"Ring stopped charging. 14-day return policy","Ring stopped charging and i haven't even had it a month and the return time is only 14 days. If this was such an amazing product why the short return time? That doesn't say confidence.
Also, the instructions and app are easy to understand. i never did figure out how to let it know that playing tennis is not just steps but exercise. along w/ other not-walking exercise which isn't counted.","2","2024-07-16T20:29:44.000Z","","ring stopped charging and i havent even had it a month and the return time is only days if this was such an amazing product why the short return time that doesnt say confidence also the instructions and app are easy to understand i never did figure out how to let it know that playing tennis is not just steps but exercise along w other notwalking exercise which isnt counted","375","70","0","1","0.010256410256410256","0.1513888888888889","0.6513888888888889"
"OURA convert","I had an OURA that finally died. I didn’t want a ring with a subscription plan so I researched and chose RingConn. I’m LOVING 💖 my ring. Great customer service. Easy to read stats. Nice job.","5","2024-07-16T16:20:27.000Z","","i had an oura that finally died i didnt want a ring with a subscription plan so i researched and chose ringconn im loving my ring great customer service easy to read stats nice job","180","35","0","0","0.1","0.48666666666666664","0.9066666666666666"
"Great customer service","Great customer service, initially got the gold ring, but the colour was way off from the sample.
Contacted support and immediately offered a couple options to resolve.

Shipping to North America was a bit slow, so have patience.","4","2024-07-16T16:14:02.000Z","","great customer service initially got the gold ring but the colour was way off from the sample contacted support and immediately offered a couple options to resolve shipping to north america was a bit slow so have patience","221","38","0","0","0.021929824561403508","0.16666666666666666","0.3833333333333333"
"I contacted support regarding the delay…","I contacted support regarding the delay of my order and I must say they behaved very well. Fast and always on the ball. I have been testing the RingConn for 3 days now and I am getting on well. It would be nice if they also added sleep apnoea detection to the app.","4","2024-07-16T11:20:19.000Z","","i contacted support regarding the delay of my order and i must say they behaved very well fast and always on the ball i have been testing the ringconn for days now and i am getting on well it would be nice if they also added sleep apnoea detection to the app","258","52","0","0","0.030303030303030304","0.3333333333333333","0.6333333333333333"
"This ring is easy to set up and use","This ring is easy to set up and use. After using the Oura ring for a while I’m happy with the data available and no subscription.","5","2024-07-15T23:18:56.000Z","","this ring is easy to set up and use after using the oura ring for a while im happy with the data available and no subscription","126","26","0","0","0.031007751937984496","0.5444444444444444","0.7444444444444445"
"Great love it for the sleeping part","Great love it for the sleeping part. I have sleep apnea and works great if I nap without CPAP telling me how low my oxygen goes.","5","2024-07-15T18:43:35.000Z","","great love it for the sleeping part i have sleep apnea and works great if i nap without cpap telling me how low my oxygen goes","126","26","0","0","0.0546875","0.525","0.6"
"Ring looks/feels good, accuracy suspect","I like the look of the ring. However, the sleep monitoring does not seem to be accurate in terms of when I’m awake and not awake. The other night I laid awake for over an hour but that time was tracked as asleep.

Also, I do high intensity work out classes and it doesn’t seem to recognize those sessions other than an elevated heart rate.

The Activity choices leave a lot to be desired as well. I know they are in Beta testing so I’m hoping that will improve soon.","3","2024-07-15T14:16:24.000Z","","i like the look of the ring however the sleep monitoring does not seem to be accurate in terms of when im awake and not awake the other night i laid awake for over an hour but that time was tracked as asleep also i do high intensity work out classes and it doesnt seem to recognize those sessions other than an elevated heart rate the activity choices leave a lot to be desired as well i know they are in beta testing so im hoping that will improve soon","453","90","0","0","0.02575107296137339","0.07750000000000001","0.48083333333333333"
"The ring fails to record the first…","The ring fails to record the first three hours of my sleep.","1","2024-07-14T23:36:10.000Z","","the ring fails to record the first three hours of my sleep","58","12","0","0","0.01694915254237288","-0.125","0.31666666666666665"
"Support offered.","Support offered.","5","2024-07-14T21:01:05.000Z","","support offered","15","2","0","0","0.0625","0.0","0.0"
"Well fitting, comfortable smart ring","Great, well fitting , lightweight ring. Wonderful customer service.","5","2024-07-14T18:28:48.000Z","","great well fitting lightweight ring wonderful customer service","62","8","0","0","0.029850746268656716","0.7666666666666666","0.75"
"I have mixed feelings","I have mixed feelings - I love the ring metrics. I feel like they’re pretty accurate. It’s not noticeable to me, the charging case is super convenient, overall it’s good. But two days in, and I’ve already scratched it. Now, it’s been closer to a week and i have multiple scratches. Additionally, i ordered the ring sizing kit, and i wore several rings over the course of a couple days - i picked a size, but i feel like it slides on and off way easier than the sizer, so i would size down if you’re in between.","3","2024-07-14T17:59:36.000Z","","i have mixed feelings i love the ring metrics i feel like theyre pretty accurate its not noticeable to me the charging case is super convenient overall its good but two days in and ive already scratched it now its been closer to a week and i have multiple scratches additionally i ordered the ring sizing kit and i wore several rings over the course of a couple days i picked a size but i feel like it slides on and off way easier than the sizer so i would size down if youre in between","486","96","0","0","0.01568627450980392","0.2027777777777778","0.40388888888888885"
"Wonderful customer service","Wonderful customer service","5","2024-07-14T17:58:50.000Z","","wonderful customer service","26","3","0","0","0.038461538461538464","1.0","1.0"
"Buy it!","RingConn gives great insight for overall health. I had the Apple watch but didn’t like how you have to select or “start” your workout. Plus didn’t like being tied to my phone 24/7. RingConn brings simplicity but gives facts with no effort","5","2024-07-14T16:45:39.000Z","","ringconn gives great insight for overall health i had the apple watch but didnt like how you have to select or start your workout plus didnt like being tied to my phone ringconn brings simplicity but gives facts with no effort","226","41","0","0","0.029411764705882353","0.4","0.375"
"I would like to have the possibility to…","I would like to have the possibility to add manually information about weight, blood pressure, info like headache and to see on diagrams.
Then the ring should make Ecg and to cakculate the balance of fat, musclesand water on the body.","3","2024-07-14T16:24:58.000Z","","i would like to have the possibility to add manually information about weight blood pressure info like headache and to see on diagrams then the ring should make ecg and to cakculate the balance of fat musclesand water on the body","229","41","0","0","0.01282051282051282","0.0","0.0"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"Has everything you need","Being new to the wellness tracking game I don’t have anything to compare it to however I have been really pleased with the this product and highly recommend it!","5","2024-07-14T06:41:32.000Z","","being new to the wellness tracking game i dont have anything to compare it to however i have been really pleased with the this product and highly recommend it","158","29","1","0","0.01875","0.10909090909090909","0.5986363636363636"
"Customer service was fast to respond to…","Customer service was fast to respond to my questions and helped me with my questions to resolve my issues fast and easy. My experiences with RingConn have been great and would highly recommend purchasing their products!","5","2024-07-14T06:00:46.000Z","","customer service was fast to respond to my questions and helped me with my questions to resolve my issues fast and easy my experiences with ringconn have been great and would highly recommend purchasing their products","217","36","1","0","0.0182648401826484","0.36666666666666664","0.6646666666666666"
"The fact that I AM satisfied with the…","The fact that I AM satisfied with the product I purchased.","4","2024-07-14T00:22:52.000Z","","the fact that i am satisfied with the product i purchased","57","11","0","0","0.08620689655172414","0.5","1.0"
"Easy to use and a lot of great tracking…","Easy to use and a lot of great tracking information.","5","2024-07-14T00:09:59.000Z","","easy to use and a lot of great tracking information","51","10","0","0","0.019230769230769232","0.6166666666666667","0.7916666666666667"
"Great Ring for Tracking Health","Great ring for tracking and an easy to use app. There are some slight scratches on the underside of the ring after one month, but that’s to be expected and nothing to discourage me from repurchasing. I’ve recommended this to friends and it would also make a great gift.","5","2024-07-13T22:39:29.000Z","","great ring for tracking and an easy to use app there are some slight scratches on the underside of the ring after one month but thats to be expected and nothing to discourage me from repurchasing ive recommended this to friends and it would also make a great gift","263","49","0","0","0.011152416356877323","0.35333333333333333","0.5800000000000001"
"Competative price & NO monthly fees","Competative price. NO monthly fees. My significant other bought the Oura ring that has monthly fees. I like my RingConn ring even better than his. My ring does everything that his does. I like the matt black. The readout on my cell phone is clear and easy to understand.","5","2024-07-13T19:30:10.000Z","","competative price no monthly fees my significant other bought the oura ring that has monthly fees i like my ringconn ring even better than his my ring does everything that his does i like the matt black the readout on my cell phone is clear and easy to understand","263","49","0","0","0.040740740740740744","0.18611111111111112","0.5666666666666668"
"I am very pleased with my ring","I am very pleased with my ring. It is giving me valuable information. Just remember to have it sized to your pointer finger. Love it.","5","2024-07-13T19:07:46.000Z","","i am very pleased with my ring it is giving me valuable information just remember to have it sized to your pointer finger love it","129","25","0","0","0.03007518796992481","0.575","0.8"
"Great customer service","Date of experience: June 15, 2024","5","2024-07-13T18:16:24.000Z","","date of experience june","23","4","0","0","0.06060606060606061","0.0","0.0"
"Can't Go Wrong","So much easier to wear than a fitbit, watch, etc... Great info., excellent sleep tracking, step counting is accurate, really useful graphs - all around great ring. I love the no subscription fee. Can't wait for 2nd. generation to be released. Keep doing what you're doing.","5","2024-07-13T17:38:26.000Z","","so much easier to wear than a fitbit watch etc great info excellent sleep tracking step counting is accurate really useful graphs all around great ring i love the no subscription fee cant wait for nd generation to be released keep doing what youre doing","253","45","0","0","0.01838235294117647","0.5","0.49166666666666664"
"The ring is great and tells me a lot…","The ring is great and tells me a lot and much easier than a watch","5","2024-07-13T17:27:13.000Z","","the ring is great and tells me a lot and much easier than a watch","65","15","0","0","0.015384615384615385","0.5","0.475"
"Great tracking.","Great tracking of both size guide and ring proper, all the way from Hong Kong to my front door.","5","2024-07-13T16:31:41.000Z","","great tracking of both size guide and ring proper all the way from hong kong to my front door","93","19","0","0","0.031578947368421054","0.4","0.425"
"I absolutely love the ring","I absolutely love the ring. Unfortunately it went on sale for $50 USD just after I recently ordered 2 of them, which is very unfortunate from a cost perspective.","4","2024-07-13T14:38:18.000Z","","i absolutely love the ring unfortunately it went on sale for usd just after i recently ordered of them which is very unfortunate from a cost perspective","152","27","0","0","0.037267080745341616","-0.1625","0.7125"
"Nice, precise, discrete","Nice, precise, discrete.
However there is room for improvement in the app.
It scratches easily.","4","2024-07-13T08:46:59.000Z","","nice precise discrete however there is room for improvement in the app it scratches easily","90","15","0","0","0.031578947368421054","0.4777777777777778","0.8777777777777778"
"Perfect!","First the ring sizing is not a cheap thing. It's durable allowing you to try it on several different fingers. The feedback on the app is great. Holds charge for a good amount of time. I've ordered one for another family member.","5","2024-07-13T05:39:46.000Z","","first the ring sizing is not a cheap thing its durable allowing you to try it on several different fingers the feedback on the app is great holds charge for a good amount of time ive ordered one for another family member","220","42","0","0","0.022026431718061675","0.25833333333333336","0.49722222222222223"
"Love everything about this ring","Love everything about this ring. Easy to set up , comfortable to wear.
Wish it had glucose readings.","5","2024-07-13T01:50:04.000Z","","love everything about this ring easy to set up comfortable to wear wish it had glucose readings","95","17","0","0","0.03","0.4444444444444445","0.7444444444444445"
"Great, but steps are off","I like this ring. Only paying a flat price is a HUGE pro. I use it for fitness and sleep tracking, in addition to my apple watch. The only cons is that it is off with my excercise minutes and steps. By a LOT. If I walk 11k steps it will think I only walked 9k. It doesn't always do this, maybe once every 2 weeks. But I think it needs better bluetooth or syncing drivers to avoid this issue in the future.","4","2024-07-12T21:30:35.000Z","","i like this ring only paying a flat price is a huge pro i use it for fitness and sleep tracking in addition to my apple watch the only cons is that it is off with my excercise minutes and steps by a lot if i walk k steps it will think i only walked k it doesnt always do this maybe once every weeks but i think it needs better bluetooth or syncing drivers to avoid this issue in the future","389","82","0","0","0.044444444444444446","0.125","0.6642857142857144"
"Worked for 7 months . . .","I had the Oura before then when it died I got a RingConn. It was comparable but 7 months in it has died giving a ""PPG sensor error."" I contacted support 2 days ago and so far have not received a response.","3","2024-07-12T20:53:46.000Z","","i had the oura before then when it died i got a ringconn it was comparable but months in it has died giving a ppg sensor error i contacted support days ago and so far have not received a response","195","40","0","0","0.049019607843137254","0.1","1.0"
"No comments","Date of experience: June 05, 2024","4","2024-07-12T19:22:56.000Z","","date of experience june","23","4","0","0","0.06060606060606061","0.0","0.0"
"Amazing","Comfortable to wear
Great application
No issues with delivery
Accurate readings
Overall amazing","5","2024-07-12T18:38:14.000Z","","comfortable to wear great application no issues with delivery accurate readings overall amazing","95","13","0","0","0.05263157894736842","0.44000000000000006","0.6166666666666667"
"2 weeks to receive","The sizing kit took 1 week to get and then the ring was delivered a week after ring size was completed.","4","2024-07-12T17:47:50.000Z","","the sizing kit took week to get and then the ring was delivered a week after ring size was completed","100","20","0","0","0.009708737864077669","0.0","0.0"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"Customer service worked with me","Customer service was helpful","5","2024-07-12T16:09:19.000Z","","customer service was helpful","28","4","0","0","0.03571428571428571","0.0","0.0"
"Fast and good Delivery","Fast and good Delivery. Nice and a good customer support","5","2024-07-12T15:01:09.000Z","","fast and good delivery nice and a good customer support","55","10","0","0","0.05357142857142857","0.55","0.7000000000000001"
